hospital_id,department,department_code,hour,queue_length,people_ahead,doctors_available,patients_being_served,average_service_time,arrival_rate,service_rate,emergency_patients,waiting_time_minutes
2,General Medicine,GEN,15,5,3,2,2,10.0,12.0,11.97,0,18.5
2,General Medicine,GEN,16,1,0,2,1,10.0,5.0,11.97,0,0.4
2,General Medicine,GEN,17,5,3,2,2,10.0,6.0,11.97,0,15.8
2,General Medicine,GEN,18,14,12,2,2,10.0,6.0,11.97,0,61.4
2,Cardiology,CAR,8,11,9,2,2,15.3,9.0,7.83,1,76.3
2,Cardiology,CAR,9,10,8,2,2,15.3,10.0,7.83,2,79.9
2,Cardiology,CAR,10,14,12,2,2,15.3,10.0,7.83,0,87.7
2,Cardiology,CAR,11,10,8,2,2,15.3,9.0,7.83,0,62.3
2,Cardiology,CAR,12,6,4,2,2,15.3,5.0,7.83,0,27.7
2,Cardiology,CAR,13,13,11,2,2,15.3,8.0,7.83,0,84.6
2,Cardiology,CAR,14,12,10,2,2,15.3,9.0,7.83,1,80.0
2,Cardiology,CAR,15,15,13,2,2,15.3,10.0,7.83,0,102.2
2,Cardiology,CAR,16,13,11,2,2,15.3,8.0,7.83,1,92.3
2,Cardiology,CAR,17,12,10,2,2,15.3,6.0,7.83,0,73.9
2,Cardiology,CAR,18,10,8,2,2,15.3,5.0,7.83,0,61.9
2,Orthopaedics,ORT,8,15,14,1,1,12.4,6.0,4.83,0,150.0
2,Orthopaedics,ORT,9,16,15,1,1,12.4,8.0,4.83,0,150.0
2,Orthopaedics,ORT,10,14,13,1,1,12.4,9.0,4.83,0,150.0
2,Orthopaedics,ORT,11,13,12,1,1,12.4,8.0,4.83,0,147.4
2,Orthopaedics,ORT,12,13,12,1,1,12.4,5.0,4.83,1,150.0
2,Orthopaedics,ORT,13,21,20,1,1,12.4,8.0,4.83,0,150.0
2,Orthopaedics,ORT,14,10,9,1,1,12.4,7.0,4.83,1,117.8
2,Orthopaedics,ORT,15,13,12,1,1,12.4,7.0,4.83,1,150.0
2,Orthopaedics,ORT,16,21,20,1,1,12.4,7.0,4.83,0,150.0
2,Orthopaedics,ORT,17,19,18,1,1,12.4,6.0,4.83,0,150.0
2,Orthopaedics,ORT,18,18,17,1,1,12.4,7.0,4.83,0,150.0
2,Paediatrics,PED,8,18,17,1,1,10.1,8.0,5.95,0,150.0
2,Paediatrics,PED,9,20,19,1,1,10.1,11.0,5.95,0,150.0
2,Paediatrics,PED,10,16,15,1,1,10.1,9.0,5.95,0,147.4
2,Paediatrics,PED,11,20,19,1,1,10.1,11.0,5.95,0,150.0
2,Paediatrics,PED,12,18,17,1,1,10.1,5.0,5.95,0,150.0
2,Paediatrics,PED,13,8,7,1,1,10.1,7.0,5.95,1,77.8
2,Paediatrics,PED,14,18,17,1,1,10.1,7.0,5.95,0,150.0
2,Paediatrics,PED,15,11,10,1,1,10.1,10.0,5.95,0,101.2
2,Paediatrics,PED,16,14,13,1,1,10.1,9.0,5.95,1,136.1
2,Paediatrics,PED,17,11,10,1,1,10.1,5.0,5.95,0,105.8
2,Paediatrics,PED,18,8,7,1,1,10.1,5.0,5.95,0,69.7
2,Dermatology,DER,8,17,16,1,1,8.7,7.0,6.9,0,137.3
2,Dermatology,DER,9,15,14,1,1,8.7,7.0,6.9,0,118.4
2,Dermatology,DER,10,18,17,1,1,8.7,7.0,6.9,0,147.7
2,Dermatology,DER,11,12,11,1,1,8.7,8.0,6.9,0,95.6
2,Dermatology,DER,12,12,11,1,1,8.7,5.0,6.9,0,100.1
2,Dermatology,DER,13,19,18,1,1,8.7,5.0,6.9,1,150.0
2,Dermatology,DER,14,16,15,1,1,8.7,10.0,6.9,0,130.7
2,Dermatology,DER,15,14,13,1,1,8.7,9.0,6.9,0,111.3
2,Dermatology,DER,16,4,3,1,1,8.7,7.0,6.9,0,24.7
2,Dermatology,DER,17,17,16,1,1,8.7,5.0,6.9,0,140.7
2,Dermatology,DER,18,11,10,1,1,8.7,5.0,6.9,1,96.1
1,General Medicine,GEN,8,19,17,2,2,9.2,6.0,13.1,0,82.1
1,General Medicine,GEN,9,7,5,2,2,9.2,9.0,13.1,0,19.7
1,General Medicine,GEN,10,16,14,2,2,9.2,8.0,13.1,2,71.7
1,General Medicine,GEN,11,12,10,2,2,9.2,9.0,13.1,0,46.2
1,General Medicine,GEN,12,15,13,2,2,9.2,8.0,13.1,1,64.2
1,General Medicine,GEN,13,8,6,2,2,9.2,8.0,13.1,0,21.4
1,General Medicine,GEN,14,15,13,2,2,9.2,8.0,13.1,0,63.3
1,General Medicine,GEN,15,6,4,2,2,9.2,7.0,13.1,0,15.8
1,General Medicine,GEN,16,14,12,2,2,9.2,5.0,13.1,0,54.7
1,General Medicine,GEN,17,8,6,2,2,9.2,5.0,13.1,0,26.0
1,General Medicine,GEN,18,11,9,2,2,9.2,6.0,13.1,0,41.4
1,Cardiology,CAR,8,9,7,2,2,14.6,10.0,8.19,2,70.5
1,Cardiology,CAR,9,11,9,2,2,14.6,11.0,8.19,0,66.4
1,Cardiology,CAR,10,8,6,2,2,14.6,10.0,8.19,0,46.0
1,Cardiology,CAR,11,10,8,2,2,14.6,15.0,8.19,0,59.4
1,Cardiology,CAR,12,14,12,2,2,14.6,8.0,8.19,1,99.9
1,Cardiology,CAR,13,14,12,2,2,14.6,5.0,8.19,0,89.6
1,Cardiology,CAR,14,10,8,2,2,14.6,6.0,8.19,0,58.8
1,Cardiology,CAR,15,10,8,2,2,14.6,7.0,8.19,1,68.8
1,Cardiology,CAR,16,5,3,2,2,14.6,7.0,8.19,1,34.5
1,Cardiology,CAR,17,2,0,2,2,14.6,2.0,8.19,0,0.0
1,Cardiology,CAR,18,11,9,2,2,14.6,5.0,8.19,1,72.9
1,Orthopaedics,ORT,8,15,14,1,1,10.8,9.0,5.57,1,150.0
1,Orthopaedics,ORT,9,17,16,1,1,10.8,8.0,5.57,0,150.0
1,Orthopaedics,ORT,10,12,11,1,1,10.8,8.0,5.57,0,120.0
1,Orthopaedics,ORT,11,14,13,1,1,10.8,11.0,5.57,0,137.8
1,Orthopaedics,ORT,12,13,12,1,1,10.8,6.0,5.57,0,128.5
1,Orthopaedics,ORT,13,13,12,1,1,10.8,3.0,5.57,0,130.0
1,Orthopaedics,ORT,14,17,16,1,1,10.8,11.0,5.57,0,150.0
1,Orthopaedics,ORT,15,17,16,1,1,10.8,9.0,5.57,1,150.0
1,Orthopaedics,ORT,16,10,9,1,1,10.8,5.0,5.57,0,96.8
1,Orthopaedics,ORT,17,13,12,1,1,10.8,7.0,5.57,0,129.7
1,Orthopaedics,ORT,18,12,11,1,1,10.8,7.0,5.57,0,119.3
1,Paediatrics,PED,8,12,11,1,1,10.4,8.0,5.79,1,121.0
1,Paediatrics,PED,9,18,17,1,1,10.4,7.0,5.79,0,150.0
1,Paediatrics,PED,10,10,9,1,1,10.4,10.0,5.79,1,100.2
1,Paediatrics,PED,11,13,12,1,1,10.4,10.0,5.79,0,125.7
1,Paediatrics,PED,12,10,9,1,1,10.4,6.0,5.79,0,96.4
1,Paediatrics,PED,13,8,7,1,1,10.4,7.0,5.79,0,78.1
1,Paediatrics,PED,14,12,11,1,1,10.4,7.0,5.79,0,116.5
1,Paediatrics,PED,15,18,17,1,1,10.4,9.0,5.79,0,150.0
1,Paediatrics,PED,16,13,12,1,1,10.4,3.0,5.79,0,124.1
1,Paediatrics,PED,17,10,9,1,1,10.4,7.0,5.79,1,102.4
1,Paediatrics,PED,18,10,9,1,1,10.4,6.0,5.79,0,94.2
1,Dermatology,DER,8,12,11,1,1,7.9,4.0,7.59,0,84.7
1,Dermatology,DER,9,11,10,1,1,7.9,7.0,7.59,0,79.4
1,Dermatology,DER,10,14,13,1,1,7.9,6.0,7.59,0,103.3
1,Dermatology,DER,11,15,14,1,1,7.9,7.0,7.59,0,107.2
1,Dermatology,DER,12,14,13,1,1,7.9,3.0,7.59,0,99.2
1,Dermatology,DER,13,17,16,1,1,7.9,7.0,7.59,1,132.8
1,Dermatology,DER,14,14,13,1,1,7.9,9.0,7.59,0,102.1
1,Dermatology,DER,15,17,16,1,1,7.9,9.0,7.59,1,133.1
1,Dermatology,DER,16,13,12,1,1,7.9,9.0,7.59,0,98.7
1,Dermatology,DER,17,11,10,1,1,7.9,5.0,7.59,1,85.0
1,Dermatology,DER,18,8,7,1,1,7.9,5.0,7.59,0,57.3
2,General Medicine,GEN,8,9,7,2,2,10.0,9.0,12.02,0,40.4
2,General Medicine,GEN,9,7,5,2,2,10.0,7.0,12.02,1,30.0
2,General Medicine,GEN,10,16,14,2,2,10.0,6.0,12.02,0,72.3
2,General Medicine,GEN,11,12,10,2,2,10.0,9.0,12.02,0,51.9
2,General Medicine,GEN,12,4,2,2,2,10.0,4.0,12.02,1,16.6
2,General Medicine,GEN,13,9,7,2,2,10.0,3.0,12.02,1,41.2
2,General Medicine,GEN,14,13,11,2,2,10.0,8.0,12.02,0,55.3
2,General Medicine,GEN,15,5,3,2,2,10.0,6.0,12.02,0,16.8
2,General Medicine,GEN,16,11,9,2,2,10.0,9.0,12.02,0,46.6
2,General Medicine,GEN,17,6,4,2,2,10.0,4.0,12.02,1,27.0
2,General Medicine,GEN,18,7,5,2,2,10.0,5.0,12.02,0,22.9
2,Cardiology,CAR,8,13,11,2,2,14.7,9.0,8.16,0,83.2
2,Cardiology,CAR,9,14,12,2,2,14.7,11.0,8.16,0,93.0
2,Cardiology,CAR,10,11,9,2,2,14.7,11.0,8.16,2,83.2
2,Cardiology,CAR,11,10,8,2,2,14.7,12.0,8.16,0,62.3
2,Cardiology,CAR,12,12,10,2,2,14.7,5.0,8.16,1,84.2
2,Cardiology,CAR,13,10,8,2,2,14.7,6.0,8.16,0,59.9
2,Cardiology,CAR,14,11,9,2,2,14.7,5.0,8.16,0,64.9
2,Cardiology,CAR,15,6,4,2,2,14.7,6.0,8.16,0,28.9
2,Cardiology,CAR,16,10,8,2,2,14.7,5.0,8.16,0,60.8
2,Cardiology,CAR,17,11,9,2,2,14.7,5.0,8.16,0,65.3
2,Cardiology,CAR,18,11,9,2,2,14.7,8.0,8.16,0,66.1
2,Orthopaedics,ORT,8,11,10,1,1,12.4,6.0,4.82,0,121.6
2,Orthopaedics,ORT,9,11,10,1,1,12.4,7.0,4.82,1,134.8
2,Orthopaedics,ORT,10,15,14,1,1,12.4,6.0,4.82,0,150.0
2,Orthopaedics,ORT,11,16,15,1,1,12.4,10.0,4.82,1,150.0
2,Orthopaedics,ORT,12,14,13,1,1,12.4,6.0,4.82,0,150.0
2,Orthopaedics,ORT,13,15,14,1,1,12.4,5.0,4.82,0,150.0
2,Orthopaedics,ORT,14,17,16,1,1,12.4,11.0,4.82,1,150.0
2,Orthopaedics,ORT,15,14,13,1,1,12.4,7.0,4.82,0,150.0
2,Orthopaedics,ORT,16,16,15,1,1,12.4,13.0,4.82,1,150.0
2,Orthopaedics,ORT,17,15,14,1,1,12.4,5.0,4.82,0,150.0
2,Orthopaedics,ORT,18,27,26,1,1,12.4,7.0,4.82,0,150.0
2,Paediatrics,PED,8,15,14,1,1,10.1,11.0,5.93,0,143.8
2,Paediatrics,PED,9,22,21,1,1,10.1,9.0,5.93,1,150.0
2,Paediatrics,PED,10,14,13,1,1,10.1,11.0,5.93,0,132.4
2,Paediatrics,PED,11,19,18,1,1,10.1,12.0,5.93,1,150.0
2,Paediatrics,PED,12,7,6,1,1,10.1,2.0,5.93,0,65.6
2,Paediatrics,PED,13,10,9,1,1,10.1,4.0,5.93,0,89.7
2,Paediatrics,PED,14,15,14,1,1,10.1,6.0,5.93,0,141.6
2,Paediatrics,PED,15,9,8,1,1,10.1,7.0,5.93,0,82.2
2,Paediatrics,PED,16,14,13,1,1,10.1,6.0,5.93,0,131.1
2,Paediatrics,PED,17,11,10,1,1,10.1,6.0,5.93,0,104.5
2,Paediatrics,PED,18,18,17,1,1,10.1,7.0,5.93,0,150.0
2,Dermatology,DER,8,9,8,1,1,7.9,7.0,7.58,0,57.8
2,Dermatology,DER,9,14,13,1,1,7.9,3.0,7.58,1,110.6
2,Dermatology,DER,10,8,7,1,1,7.9,4.0,7.58,0,53.9
2,Dermatology,DER,11,16,15,1,1,7.9,6.0,7.58,0,116.4
2,Dermatology,DER,12,10,9,1,1,7.9,4.0,7.58,0,72.9
2,Dermatology,DER,13,11,10,1,1,7.9,7.0,7.58,0,79.0
2,Dermatology,DER,14,12,11,1,1,7.9,7.0,7.58,0,84.2
2,Dermatology,DER,15,14,13,1,1,7.9,5.0,7.58,1,107.3
2,Dermatology,DER,16,19,18,1,1,7.9,7.0,7.58,0,143.4
2,Dermatology,DER,17,20,19,1,1,7.9,10.0,7.58,0,150.0
2,Dermatology,DER,18,10,9,1,1,7.9,5.0,7.58,0,69.6
1,General Medicine,GEN,8,10,8,2,2,10.2,8.0,11.72,0,37.7
1,General Medicine,GEN,9,9,7,2,2,10.2,6.0,11.72,0,31.6
1,General Medicine,GEN,10,10,8,2,2,10.2,7.0,11.72,0,41.6
1,General Medicine,GEN,11,12,10,2,2,10.2,6.0,11.72,0,48.7
1,General Medicine,GEN,12,7,5,2,2,10.2,1.0,11.72,0,21.2
1,General Medicine,GEN,13,9,7,2,2,10.2,5.0,11.72,0,36.0
1,General Medicine,GEN,14,9,7,2,2,10.2,3.0,11.72,0,36.7
1,General Medicine,GEN,15,11,9,2,2,10.2,10.0,11.72,0,47.8
1,General Medicine,GEN,16,7,5,2,2,10.2,6.0,11.72,0,20.6
1,General Medicine,GEN,17,6,4,2,2,10.2,6.0,11.72,1,27.3
1,General Medicine,GEN,18,10,8,2,2,10.2,3.0,11.72,0,41.4
1,Cardiology,CAR,8,12,10,2,2,15.7,8.0,7.63,1,88.9
1,Cardiology,CAR,9,10,8,2,2,15.7,8.0,7.63,1,66.7
1,Cardiology,CAR,10,8,6,2,2,15.7,7.0,7.63,0,48.8
1,Cardiology,CAR,11,11,9,2,2,15.7,9.0,7.63,2,90.1
1,Cardiology,CAR,12,7,5,2,2,15.7,4.0,7.63,0,36.8
1,Cardiology,CAR,13,7,5,2,2,15.7,3.0,7.63,0,40.6
1,Cardiology,CAR,14,8,6,2,2,15.7,3.0,7.63,0,47.1
1,Cardiology,CAR,15,9,7,2,2,15.7,4.0,7.63,1,69.0
1,Cardiology,CAR,16,9,7,2,2,15.7,4.0,7.63,0,58.3
1,Cardiology,CAR,17,9,7,2,2,15.7,3.0,7.63,0,58.3
1,Cardiology,CAR,18,10,8,2,2,15.7,4.0,7.63,0,65.3
1,Orthopaedics,ORT,8,15,14,1,1,11.6,2.0,5.17,0,150.0
1,Orthopaedics,ORT,9,15,14,1,1,11.6,7.0,5.17,0,150.0
1,Orthopaedics,ORT,10,15,14,1,1,11.6,6.0,5.17,0,150.0
1,Orthopaedics,ORT,11,17,16,1,1,11.6,6.0,5.17,0,150.0
1,Orthopaedics,ORT,12,11,10,1,1,11.6,3.0,5.17,0,115.2
1,Orthopaedics,ORT,13,13,12,1,1,11.6,5.0,5.17,0,139.4
1,Orthopaedics,ORT,14,14,13,1,1,11.6,1.0,5.17,0,148.6
1,Orthopaedics,ORT,15,11,10,1,1,11.6,7.0,5.17,1,122.9
1,Orthopaedics,ORT,16,13,12,1,1,11.6,4.0,5.17,0,139.5
1,Orthopaedics,ORT,17,16,15,1,1,11.6,2.0,5.17,1,150.0
1,Orthopaedics,ORT,18,14,13,1,1,11.6,2.0,5.17,0,148.3
1,Paediatrics,PED,8,13,12,1,1,9.4,7.0,6.37,1,116.5
1,Paediatrics,PED,9,9,8,1,1,9.4,3.0,6.37,0,78.2
1,Paediatrics,PED,10,18,17,1,1,9.4,5.0,6.37,0,150.0
1,Paediatrics,PED,11,11,10,1,1,9.4,8.0,6.37,0,93.6
1,Paediatrics,PED,12,11,10,1,1,9.4,3.0,6.37,0,92.5
1,Paediatrics,PED,13,15,14,1,1,9.4,2.0,6.37,1,134.9
1,Paediatrics,PED,14,16,15,1,1,9.4,6.0,6.37,0,138.5
1,Paediatrics,PED,15,10,9,1,1,9.4,5.0,6.37,0,85.6
1,Paediatrics,PED,16,15,14,1,1,9.4,5.0,6.37,0,131.4
1,Paediatrics,PED,17,13,12,1,1,9.4,2.0,6.37,0,112.2
1,Paediatrics,PED,18,12,11,1,1,9.4,1.0,6.37,0,100.5
1,Dermatology,DER,8,11,10,1,1,7.5,2.0,8.01,0,74.4
1,Dermatology,DER,9,12,11,1,1,7.5,2.0,8.01,0,79.4
1,Dermatology,DER,10,13,12,1,1,7.5,3.0,8.01,2,95.5
1,Dermatology,DER,11,14,13,1,1,7.5,5.0,8.01,0,96.1
1,Dermatology,DER,12,8,7,1,1,7.5,7.0,8.01,0,51.5
1,Dermatology,DER,13,13,12,1,1,7.5,2.0,8.01,0,93.9
1,Dermatology,DER,14,21,20,1,1,7.5,3.0,8.01,1,150.0
1,Dermatology,DER,15,14,13,1,1,7.5,3.0,8.01,0,98.3
1,Dermatology,DER,16,11,10,1,1,7.5,4.0,8.01,0,75.1
1,Dermatology,DER,17,16,15,1,1,7.5,6.0,8.01,0,109.3
1,Dermatology,DER,18,11,10,1,1,7.5,4.0,8.01,0,77.1
2,General Medicine,GEN,8,8,6,2,2,10.7,5.0,11.25,0,30.5
2,General Medicine,GEN,9,11,9,2,2,10.7,8.0,11.25,0,46.7
2,General Medicine,GEN,10,7,5,2,2,10.7,5.0,11.25,0,29.0
2,General Medicine,GEN,11,11,9,2,2,10.7,7.0,11.25,0,47.3
2,General Medicine,GEN,12,12,10,2,2,10.7,3.0,11.25,0,50.6
2,General Medicine,GEN,13,10,8,2,2,10.7,4.0,11.25,0,46.3
2,General Medicine,GEN,14,12,10,2,2,10.7,6.0,11.25,0,54.4
2,General Medicine,GEN,15,13,11,2,2,10.7,5.0,11.25,0,60.9
2,General Medicine,GEN,16,6,4,2,2,10.7,5.0,11.25,1,28.5
2,General Medicine,GEN,17,8,6,2,2,10.7,2.0,11.25,0,32.6
2,General Medicine,GEN,18,14,12,2,2,10.7,4.0,11.25,0,63.1
2,Cardiology,CAR,8,14,12,2,2,16.0,8.0,7.48,0,93.3
2,Cardiology,CAR,9,6,4,2,2,16.0,6.0,7.48,0,36.6
2,Cardiology,CAR,10,8,6,2,2,16.0,5.0,7.48,0,50.3
2,Cardiology,CAR,11,9,7,2,2,16.0,5.0,7.48,0,55.4
2,Cardiology,CAR,12,12,10,2,2,16.0,5.0,7.48,0,77.9
2,Cardiology,CAR,13,2,0,2,2,16.0,5.0,7.48,1,11.3
2,Cardiology,CAR,14,11,9,2,2,16.0,6.0,7.48,1,84.6
2,Cardiology,CAR,15,12,10,2,2,16.0,9.0,7.48,0,79.5
2,Cardiology,CAR,16,2,0,2,2,16.0,4.0,7.48,1,8.2
2,Cardiology,CAR,17,8,6,2,2,16.0,3.0,7.48,0,47.0
2,Cardiology,CAR,18,10,8,2,2,16.0,2.0,7.48,0,64.6
2,Orthopaedics,ORT,8,13,12,1,1,12.0,5.0,5.02,1,150.0
2,Orthopaedics,ORT,9,14,13,1,1,12.0,7.0,5.02,0,150.0
2,Orthopaedics,ORT,10,15,14,1,1,12.0,4.0,5.02,0,150.0
2,Orthopaedics,ORT,11,13,12,1,1,12.0,5.0,5.02,1,147.2
2,Orthopaedics,ORT,12,16,15,1,1,12.0,4.0,5.02,1,150.0
2,Orthopaedics,ORT,13,17,16,1,1,12.0,4.0,5.02,0,150.0
2,Orthopaedics,ORT,14,10,9,1,1,12.0,5.0,5.02,1,116.1
2,Orthopaedics,ORT,15,18,17,1,1,12.0,4.0,5.02,0,150.0
2,Orthopaedics,ORT,16,12,11,1,1,12.0,8.0,5.02,0,130.3
2,Orthopaedics,ORT,17,13,12,1,1,12.0,5.0,5.02,0,143.6
2,Orthopaedics,ORT,18,12,11,1,1,12.0,2.0,5.02,1,136.4
2,Paediatrics,PED,8,13,12,1,1,8.9,4.0,6.73,0,106.0
2,Paediatrics,PED,9,11,10,1,1,8.9,3.0,6.73,0,92.0
2,Paediatrics,PED,10,13,12,1,1,8.9,6.0,6.73,0,107.9
2,Paediatrics,PED,11,16,15,1,1,8.9,6.0,6.73,0,134.9
2,Paediatrics,PED,12,9,8,1,1,8.9,2.0,6.73,0,72.6
2,Paediatrics,PED,13,15,14,1,1,8.9,4.0,6.73,0,124.0
2,Paediatrics,PED,14,15,14,1,1,8.9,4.0,6.73,0,124.5
2,Paediatrics,PED,15,13,12,1,1,8.9,7.0,6.73,0,104.3
2,Paediatrics,PED,16,14,13,1,1,8.9,5.0,6.73,0,115.3
2,Paediatrics,PED,17,10,9,1,1,8.9,4.0,6.73,0,77.0
2,Paediatrics,PED,18,15,14,1,1,8.9,3.0,6.73,0,120.2
2,Dermatology,DER,8,11,10,1,1,8.1,3.0,7.44,0,81.4
2,Dermatology,DER,9,17,16,1,1,8.1,4.0,7.44,0,129.0
2,Dermatology,DER,10,7,6,1,1,8.1,4.0,7.44,0,51.8
2,Dermatology,DER,11,14,13,1,1,8.1,1.0,7.44,1,112.2
2,Dermatology,DER,12,14,13,1,1,8.1,4.0,7.44,0,104.2
2,Dermatology,DER,13,8,7,1,1,8.1,3.0,7.44,1,63.2
2,Dermatology,DER,14,12,11,1,1,8.1,2.0,7.44,0,84.5
2,Dermatology,DER,15,17,16,1,1,8.1,6.0,7.44,0,123.8
2,Dermatology,DER,16,18,17,1,1,8.1,3.0,7.44,0,138.7
2,Dermatology,DER,17,13,12,1,1,8.1,2.0,7.44,0,95.6
2,Dermatology,DER,18,13,12,1,1,8.1,4.0,7.44,0,96.4
1,General Medicine,GEN,8,12,10,2,2,11.6,6.0,10.34,0,57.5
1,General Medicine,GEN,9,6,4,2,2,11.6,5.0,10.34,0,23.3
1,General Medicine,GEN,10,9,7,2,2,11.6,7.0,10.34,0,43.6
1,General Medicine,GEN,11,10,8,2,2,11.6,4.0,10.34,0,46.9
1,General Medicine,GEN,12,10,8,2,2,11.6,1.0,10.34,0,44.4
1,General Medicine,GEN,13,8,6,2,2,11.6,4.0,10.34,0,32.8
1,General Medicine,GEN,14,7,5,2,2,11.6,5.0,10.34,1,40.8
1,General Medicine,GEN,15,9,7,2,2,11.6,5.0,10.34,0,42.3
1,General Medicine,GEN,16,4,2,2,2,11.6,4.0,10.34,0,12.2
1,General Medicine,GEN,17,11,9,2,2,11.6,6.0,10.34,0,53.8
1,General Medicine,GEN,18,8,6,2,2,11.6,2.0,10.34,0,33.5
1,Cardiology,CAR,8,14,12,2,2,14.4,8.0,8.34,0,91.5
1,Cardiology,CAR,9,12,10,2,2,14.4,6.0,8.34,0,72.0
1,Cardiology,CAR,10,13,11,2,2,14.4,8.0,8.34,1,87.3
1,Cardiology,CAR,11,12,10,2,2,14.4,5.0,8.34,1,84.6
1,Cardiology,CAR,12,11,9,2,2,14.4,4.0,8.34,0,64.7
1,Cardiology,CAR,13,6,4,2,2,14.4,3.0,8.34,0,27.2
1,Cardiology,CAR,14,12,10,2,2,14.4,6.0,8.34,0,69.6
1,Cardiology,CAR,15,9,7,2,2,14.4,0.0,8.34,0,49.5
1,Cardiology,CAR,16,8,6,2,2,14.4,4.0,8.34,0,42.3
1,Cardiology,CAR,17,7,5,2,2,14.4,4.0,8.34,0,33.3
1,Cardiology,CAR,18,8,6,2,2,14.4,1.0,8.34,0,40.8
1,Orthopaedics,ORT,8,18,17,1,1,12.0,6.0,4.98,0,150.0
1,Orthopaedics,ORT,9,14,13,1,1,12.0,8.0,4.98,0,150.0
1,Orthopaedics,ORT,10,8,7,1,1,12.0,5.0,4.98,2,99.4
1,Orthopaedics,ORT,11,13,12,1,1,12.0,5.0,4.98,1,149.8
1,Orthopaedics,ORT,12,18,17,1,1,12.0,6.0,4.98,0,150.0
1,Orthopaedics,ORT,13,10,9,1,1,12.0,1.0,4.98,0,107.8
1,Orthopaedics,ORT,14,18,17,1,1,12.0,6.0,4.98,0,150.0
1,Orthopaedics,ORT,15,18,17,1,1,12.0,7.0,4.98,0,150.0
1,Orthopaedics,ORT,16,11,10,1,1,12.0,6.0,4.98,0,114.8
1,Orthopaedics,ORT,17,11,10,1,1,12.0,2.0,4.98,0,125.7
1,Orthopaedics,ORT,18,13,12,1,1,12.0,7.0,4.98,1,150.0
1,Paediatrics,PED,8,14,13,1,1,11.2,9.0,5.35,0,145.7
1,Paediatrics,PED,9,16,15,1,1,11.2,6.0,5.35,0,150.0
1,Paediatrics,PED,10,11,10,1,1,11.2,7.0,5.35,0,109.5
1,Paediatrics,PED,11,15,14,1,1,11.2,3.0,5.35,0,150.0
1,Paediatrics,PED,12,14,13,1,1,11.2,2.0,5.35,0,140.7
1,Paediatrics,PED,13,15,14,1,1,11.2,2.0,5.35,0,150.0
1,Paediatrics,PED,14,12,11,1,1,11.2,5.0,5.35,0,118.9
1,Paediatrics,PED,15,8,7,1,1,11.2,2.0,5.35,2,89.6
1,Paediatrics,PED,16,15,14,1,1,11.2,7.0,5.35,0,150.0
1,Paediatrics,PED,17,9,8,1,1,11.2,2.0,5.35,0,82.5
1,Paediatrics,PED,18,9,8,1,1,11.2,3.0,5.35,2,105.1
1,Dermatology,DER,8,13,12,1,1,7.5,4.0,8.02,0,86.3
1,Dermatology,DER,9,11,10,1,1,7.5,6.0,8.02,1,81.0
1,Dermatology,DER,10,10,9,1,1,7.5,5.0,8.02,1,75.1
1,Dermatology,DER,11,18,17,1,1,7.5,3.0,8.02,0,123.6
1,Dermatology,DER,12,18,17,1,1,7.5,5.0,8.02,0,127.9
1,Dermatology,DER,13,15,14,1,1,7.5,5.0,8.02,0,104.7
1,Dermatology,DER,14,13,12,1,1,7.5,5.0,8.02,0,91.6
1,Dermatology,DER,15,17,16,1,1,7.5,7.0,8.02,0,117.9
1,Dermatology,DER,16,10,9,1,1,7.5,6.0,8.02,0,72.0
1,Dermatology,DER,17,13,12,1,1,7.5,3.0,8.02,0,86.2
1,Dermatology,DER,18,14,13,1,1,7.5,2.0,8.02,0,98.2
2,General Medicine,GEN,8,11,9,2,2,10.1,6.0,11.9,0,42.8
2,General Medicine,GEN,9,11,9,2,2,10.1,7.0,11.9,0,45.6
2,General Medicine,GEN,10,13,11,2,2,10.1,4.0,11.9,0,55.2
2,General Medicine,GEN,11,7,5,2,2,10.1,3.0,11.9,1,33.9
2,General Medicine,GEN,12,3,1,2,2,10.1,3.0,11.9,0,3.9
2,General Medicine,GEN,13,7,5,2,2,10.1,2.0,11.9,0,23.7
2,General Medicine,GEN,14,9,7,2,2,10.1,2.0,11.9,0,31.8
2,General Medicine,GEN,15,12,10,2,2,10.1,3.0,11.9,1,57.1
2,General Medicine,GEN,16,12,10,2,2,10.1,7.0,11.9,0,46.2
2,General Medicine,GEN,17,10,8,2,2,10.1,6.0,11.9,0,44.1
2,General Medicine,GEN,18,3,1,2,2,10.1,0.0,11.9,2,23.5
2,Cardiology,CAR,8,9,7,2,2,15.8,5.0,7.58,1,68.4
2,Cardiology,CAR,9,10,8,2,2,15.8,6.0,7.58,0,68.6
2,Cardiology,CAR,10,12,10,2,2,15.8,7.0,7.58,0,79.1
2,Cardiology,CAR,11,4,2,2,2,15.8,8.0,7.58,0,18.1
2,Cardiology,CAR,12,13,11,2,2,15.8,5.0,7.58,2,106.9
2,Cardiology,CAR,13,10,8,2,2,15.8,3.0,7.58,0,66.6
2,Cardiology,CAR,14,10,8,2,2,15.8,3.0,7.58,2,84.1
2,Cardiology,CAR,15,10,8,2,2,15.8,3.0,7.58,1,77.4
2,Cardiology,CAR,16,14,12,2,2,15.8,5.0,7.58,1,97.2
2,Cardiology,CAR,17,10,8,2,2,15.8,4.0,7.58,1,74.6
2,Cardiology,CAR,18,9,7,2,2,15.8,2.0,7.58,0,53.2
2,Orthopaedics,ORT,8,8,7,1,1,12.7,5.0,4.74,0,90.5
